node_1,node_2,neighbours_1,neighbours_2,density_ego_with_node_1,density_ego_without_node_1,density_ego_with_node_2,density_ego_without_node_2,common_neigbhours,total_neigbhours,jaccard_coefficient,prefferential_attachment,friends_measure,shortest_path,link_exists
18365.0,17116.0,14.0,5.0,0.22857142857142856,0.10989010989010989,0.8,0.7,3.0,16.0,0.1875,70.0,29.0,1.0,1.0
18365.0,17721.0,14.0,10.0,0.22857142857142856,0.10989010989010989,0.23636363636363636,0.06666666666666667,0.0,24.0,0.0,140.0,25.0,1.0,1.0
18365.0,19741.0,14.0,5.0,0.22857142857142856,0.10989010989010989,0.8,0.7,3.0,16.0,0.1875,70.0,29.0,1.0,1.0
18365.0,22149.0,14.0,1.0,0.22857142857142856,0.10989010989010989,1.0,0.0,0.0,15.0,0.0,14.0,14.0,1.0,1.0
23038.0,22476.0,33.0,7.0,0.1568627450980392,0.10416666666666667,0.6071428571428571,0.47619047619047616,2.0,38.0,0.05263157894736842,231.0,64.0,1.0,1.0
23038.0,21754.0,33.0,12.0,0.1568627450980392,0.10416666666666667,0.3717948717948718,0.25757575757575757,4.0,41.0,0.0975609756097561,396.0,72.0,1.0,1.0
23038.0,16414.0,33.0,21.0,0.1568627450980392,0.10416666666666667,0.2857142857142857,0.21428571428571427,8.0,46.0,0.17391304347826086,693.0,114.0,1.0,1.0
23038.0,24270.0,33.0,7.0,0.1568627450980392,0.10416666666666667,0.7142857142857143,0.6190476190476191,4.0,36.0,0.1111111111111111,231.0,67.0,1.0,1.0
23038.0,193.0,33.0,4.0,0.1568627450980392,0.10416666666666667,1.0,1.0,3.0,34.0,0.08823529411764706,132.0,48.0,1.0,1.0
23038.0,4068.0,33.0,13.0,0.1568627450980392,0.10416666666666667,0.37362637362637363,0.2692307692307692,4.0,42.0,0.09523809523809523,429.0,85.0,1.0,1.0
23038.0,7522.0,33.0,4.0,0.1568627450980392,0.10416666666666667,0.7,0.5,2.0,35.0,0.05714285714285714,132.0,57.0,1.0,1.0
23038.0,8715.0,33.0,4.0,0.1568627450980392,0.10416666666666667,0.7,0.5,2.0,35.0,0.05714285714285714,132.0,53.0,1.0,1.0
23038.0,8768.0,33.0,18.0,0.1568627450980392,0.10416666666666667,0.2807017543859649,0.19607843137254902,8.0,43.0,0.18604651162790697,594.0,98.0,1.0,1.0
23038.0,9255.0,33.0,4.0,0.1568627450980392,0.10416666666666667,0.6,0.3333333333333333,1.0,36.0,0.027777777777777776,132.0,53.0,1.0,1.0
23038.0,9306.0,33.0,11.0,0.1568627450980392,0.10416666666666667,0.30303030303030304,0.16363636363636364,0.0,44.0,0.0,363.0,43.0,1.0,1.0
23038.0,9937.0,33.0,7.0,0.1568627450980392,0.10416666666666667,0.7857142857142857,0.7142857142857143,6.0,34.0,0.17647058823529413,231.0,74.0,1.0,1.0
23038.0,9993.0,33.0,4.0,0.1568627450980392,0.10416666666666667,0.8,0.6666666666666666,2.0,35.0,0.05714285714285714,132.0,51.0,1.0,1.0
23038.0,10096.0,33.0,18.0,0.1568627450980392,0.10416666666666667,0.23391812865497075,0.1437908496732026,2.0,49.0,0.04081632653061224,594.0,69.0,1.0,1.0
23038.0,10819.0,33.0,4.0,0.1568627450980392,0.10416666666666667,1.0,1.0,3.0,34.0,0.08823529411764706,132.0,48.0,1.0,1.0
23038.0,11231.0,33.0,6.0,0.1568627450980392,0.10416666666666667,0.6190476190476191,0.4666666666666667,1.0,38.0,0.02631578947368421,198.0,39.0,1.0,1.0
23038.0,12149.0,33.0,3.0,0.1568627450980392,0.10416666666666667,1.0,1.0,2.0,34.0,0.058823529411764705,99.0,49.0,1.0,1.0
23038.0,12654.0,33.0,8.0,0.1568627450980392,0.10416666666666667,0.4722222222222222,0.32142857142857145,1.0,40.0,0.025,264.0,41.0,1.0,1.0
23038.0,15917.0,33.0,4.0,0.1568627450980392,0.10416666666666667,0.8,0.6666666666666666,2.0,35.0,0.05714285714285714,132.0,56.0,1.0,1.0
23038.0,18790.0,33.0,2.0,0.1568627450980392,0.10416666666666667,1.0,1.0,1.0,34.0,0.029411764705882353,66.0,38.0,1.0,1.0
23038.0,20129.0,33.0,6.0,0.1568627450980392,0.10416666666666667,0.42857142857142855,0.2,0.0,39.0,0.0,198.0,40.0,1.0,1.0
23038.0,21379.0,33.0,22.0,0.1568627450980392,0.10416666666666667,0.26877470355731226,0.19913419913419914,6.0,49.0,0.12244897959183673,726.0,116.0,1.0,1.0
23038.0,22917.0,33.0,11.0,0.1568627450980392,0.10416666666666667,0.3787878787878788,0.2545454545454545,6.0,38.0,0.15789473684210525,363.0,76.0,1.0,1.0
23038.0,23114.0,33.0,14.0,0.1568627450980392,0.10416666666666667,0.4666666666666667,0.38461538461538464,3.0,44.0,0.06818181818181818,462.0,58.0,1.0,1.0
23038.0,25572.0,33.0,2.0,0.1568627450980392,0.10416666666666667,1.0,1.0,1.0,34.0,0.029411764705882353,66.0,48.0,1.0,1.0
23038.0,25582.0,33.0,9.0,0.1568627450980392,0.10416666666666667,0.4222222222222222,0.2777777777777778,2.0,40.0,0.05,297.0,57.0,1.0,1.0
24845.0,22556.0,8.0,2.0,0.7222222222222222,0.6428571428571429,1.0,1.0,1.0,9.0,0.1111111111111111,16.0,15.0,1.0,1.0
13740.0,4550.0,11.0,21.0,0.3333333333333333,0.2,0.2077922077922078,0.12857142857142856,3.0,29.0,0.10344827586206896,231.0,53.0,1.0,1.0
13740.0,4702.0,11.0,2.0,0.3333333333333333,0.2,1.0,1.0,1.0,12.0,0.08333333333333333,22.0,13.0,1.0,1.0
13740.0,7264.0,11.0,15.0,0.3333333333333333,0.2,0.3,0.2,2.0,24.0,0.08333333333333333,165.0,38.0,1.0,1.0
13740.0,13096.0,11.0,22.0,0.3333333333333333,0.2,0.20553359683794467,0.12987012987012986,5.0,28.0,0.17857142857142858,242.0,54.0,1.0,1.0
13740.0,14128.0,11.0,4.0,0.3333333333333333,0.2,0.8,0.6666666666666666,2.0,13.0,0.15384615384615385,44.0,25.0,1.0,1.0
13740.0,19489.0,11.0,16.0,0.3333333333333333,0.2,0.19852941176470587,0.09166666666666666,0.0,27.0,0.0,176.0,31.0,1.0,1.0
13740.0,19527.0,11.0,4.0,0.3333333333333333,0.2,0.7,0.5,0.0,15.0,0.0,44.0,14.0,1.0,1.0
13740.0,19784.0,11.0,2.0,0.3333333333333333,0.2,1.0,1.0,1.0,12.0,0.08333333333333333,22.0,13.0,1.0,1.0
13740.0,22476.0,11.0,7.0,0.3333333333333333,0.2,0.6071428571428571,0.47619047619047616,3.0,15.0,0.2,77.0,31.0,1.0,1.0
13740.0,25006.0,11.0,22.0,0.3333333333333333,0.2,0.20948616600790515,0.1341991341991342,5.0,28.0,0.17857142857142858,242.0,55.0,1.0,1.0
13740.0,25486.0,11.0,3.0,0.3333333333333333,0.2,0.5,0.0,0.0,14.0,0.0,33.0,13.0,1.0,1.0
4550.0,13096.0,21.0,22.0,0.2077922077922078,0.12857142857142856,0.20553359683794467,0.12987012987012986,8.0,35.0,0.22857142857142856,462.0,85.0,1.0,1.0
4550.0,12968.0,21.0,10.0,0.2077922077922078,0.12857142857142856,0.34545454545454546,0.2,1.0,30.0,0.03333333333333333,210.0,35.0,1.0,1.0
4550.0,22476.0,21.0,7.0,0.2077922077922078,0.12857142857142856,0.6071428571428571,0.47619047619047616,3.0,25.0,0.12,147.0,45.0,1.0,1.0
4550.0,11801.0,21.0,11.0,0.2077922077922078,0.12857142857142856,0.36363636363636365,0.23636363636363636,4.0,28.0,0.14285714285714285,231.0,54.0,1.0,1.0
4550.0,26.0,21.0,5.0,0.2077922077922078,0.12857142857142856,1.0,1.0,4.0,22.0,0.18181818181818182,105.0,47.0,1.0,1.0
4550.0,1407.0,21.0,6.0,0.2077922077922078,0.12857142857142856,0.8095238095238095,0.7333333333333333,5.0,22.0,0.22727272727272727,126.0,49.0,1.0,1.0
4550.0,3679.0,21.0,3.0,0.2077922077922078,0.12857142857142856,0.8333333333333334,0.6666666666666666,2.0,22.0,0.09090909090909091,63.0,25.0,1.0,1.0
4550.0,3999.0,21.0,1.0,0.2077922077922078,0.12857142857142856,1.0,0.0,0.0,22.0,0.0,21.0,21.0,1.0,1.0
4550.0,4552.0,21.0,3.0,0.2077922077922078,0.12857142857142856,0.6666666666666666,0.3333333333333333,0.0,24.0,0.0,63.0,23.0,1.0,1.0
4550.0,8211.0,21.0,2.0,0.2077922077922078,0.12857142857142856,1.0,1.0,1.0,22.0,0.045454545454545456,42.0,24.0,1.0,1.0
4550.0,9862.0,21.0,7.0,0.2077922077922078,0.12857142857142856,0.42857142857142855,0.23809523809523808,1.0,27.0,0.037037037037037035,147.0,29.0,1.0,1.0
4550.0,12373.0,21.0,2.0,0.2077922077922078,0.12857142857142856,1.0,1.0,1.0,22.0,0.045454545454545456,42.0,28.0,1.0,1.0
4550.0,13142.0,21.0,28.0,0.2077922077922078,0.12857142857142856,0.15270935960591134,0.08994708994708994,5.0,44.0,0.11363636363636363,588.0,78.0,1.0,1.0
4550.0,15108.0,21.0,22.0,0.2077922077922078,0.12857142857142856,0.14624505928853754,0.06493506493506493,3.0,40.0,0.075,462.0,59.0,1.0,1.0
4550.0,16967.0,21.0,8.0,0.2077922077922078,0.12857142857142856,0.3888888888888889,0.21428571428571427,2.0,27.0,0.07407407407407407,168.0,36.0,1.0,1.0
4550.0,17308.0,21.0,2.0,0.2077922077922078,0.12857142857142856,1.0,1.0,1.0,22.0,0.045454545454545456,42.0,23.0,1.0,1.0
4550.0,20059.0,21.0,7.0,0.2077922077922078,0.12857142857142856,0.42857142857142855,0.23809523809523808,2.0,26.0,0.07692307692307693,147.0,34.0,1.0,1.0
4550.0,25006.0,21.0,22.0,0.2077922077922078,0.12857142857142856,0.20948616600790515,0.1341991341991342,6.0,37.0,0.16216216216216217,462.0,71.0,1.0,1.0
4702.0,19784.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,4.0,4.0,1.0,1.0
7264.0,13096.0,15.0,22.0,0.3,0.2,0.20553359683794467,0.12987012987012986,2.0,35.0,0.05714285714285714,330.0,50.0,1.0,1.0
7264.0,23441.0,15.0,11.0,0.3,0.2,0.45454545454545453,0.34545454545454546,6.0,20.0,0.3,165.0,56.0,1.0,1.0
7264.0,13282.0,15.0,5.0,0.3,0.2,0.6666666666666666,0.5,1.0,19.0,0.05263157894736842,75.0,29.0,1.0,1.0
7264.0,6421.0,15.0,6.0,0.3,0.2,0.8571428571428571,0.8,4.0,17.0,0.23529411764705882,90.0,42.0,1.0,1.0
7264.0,8224.0,15.0,6.0,0.3,0.2,0.8571428571428571,0.8,4.0,17.0,0.23529411764705882,90.0,42.0,1.0,1.0
7264.0,8305.0,15.0,3.0,0.3,0.2,1.0,1.0,2.0,16.0,0.125,45.0,23.0,1.0,1.0
7264.0,11696.0,15.0,19.0,0.3,0.2,0.24736842105263157,0.16374269005847952,4.0,30.0,0.13333333333333333,285.0,63.0,1.0,1.0
7264.0,12286.0,15.0,10.0,0.3,0.2,0.36363636363636365,0.2222222222222222,3.0,22.0,0.13636363636363635,150.0,38.0,1.0,1.0
7264.0,15917.0,15.0,4.0,0.3,0.2,0.8,0.6666666666666666,1.0,18.0,0.05555555555555555,60.0,24.0,1.0,1.0
7264.0,21287.0,15.0,8.0,0.3,0.2,0.5,0.35714285714285715,3.0,20.0,0.15,120.0,36.0,1.0,1.0
7264.0,22771.0,15.0,1.0,0.3,0.2,1.0,0.0,0.0,16.0,0.0,15.0,15.0,1.0,1.0
7264.0,25006.0,15.0,22.0,0.3,0.2,0.20948616600790515,0.1341991341991342,3.0,34.0,0.08823529411764706,330.0,56.0,1.0,1.0
13096.0,26.0,22.0,5.0,0.20553359683794467,0.12987012987012986,1.0,1.0,4.0,23.0,0.17391304347826086,110.0,48.0,1.0,1.0
13096.0,1407.0,22.0,6.0,0.20553359683794467,0.12987012987012986,0.8095238095238095,0.7333333333333333,4.0,24.0,0.16666666666666666,132.0,51.0,1.0,1.0
13096.0,1488.0,22.0,31.0,0.20553359683794467,0.12987012987012986,0.13911290322580644,0.08172043010752689,1.0,52.0,0.019230769230769232,682.0,61.0,1.0,1.0
13096.0,8219.0,22.0,2.0,0.20553359683794467,0.12987012987012986,1.0,1.0,1.0,23.0,0.043478260869565216,44.0,29.0,1.0,1.0
13096.0,10762.0,22.0,30.0,0.20553359683794467,0.12987012987012986,0.13548387096774195,0.07586206896551724,0.0,52.0,0.0,660.0,53.0,1.0,1.0
13096.0,11801.0,22.0,11.0,0.20553359683794467,0.12987012987012986,0.36363636363636365,0.23636363636363636,4.0,29.0,0.13793103448275862,242.0,56.0,1.0,1.0
13096.0,12665.0,22.0,1.0,0.20553359683794467,0.12987012987012986,1.0,0.0,0.0,23.0,0.0,22.0,22.0,1.0,1.0
13096.0,12688.0,22.0,3.0,0.20553359683794467,0.12987012987012986,1.0,1.0,2.0,23.0,0.08695652173913043,66.0,28.0,1.0,1.0
13096.0,13142.0,22.0,28.0,0.20553359683794467,0.12987012987012986,0.15270935960591134,0.08994708994708994,6.0,44.0,0.13636363636363635,616.0,79.0,1.0,1.0
13096.0,14128.0,22.0,4.0,0.20553359683794467,0.12987012987012986,0.8,0.6666666666666666,2.0,24.0,0.08333333333333333,88.0,37.0,1.0,1.0
13096.0,15108.0,22.0,22.0,0.20553359683794467,0.12987012987012986,0.14624505928853754,0.06493506493506493,4.0,40.0,0.1,484.0,59.0,1.0,1.0
13096.0,15321.0,22.0,5.0,0.20553359683794467,0.12987012987012986,0.4666666666666667,0.2,1.0,26.0,0.038461538461538464,110.0,30.0,1.0,1.0
13096.0,20647.0,22.0,3.0,0.20553359683794467,0.12987012987012986,0.6666666666666666,0.3333333333333333,0.0,25.0,0.0,66.0,24.0,1.0,1.0
13096.0,20827.0,22.0,8.0,0.20553359683794467,0.12987012987012986,0.3611111111111111,0.17857142857142858,2.0,28.0,0.07142857142857142,176.0,35.0,1.0,1.0
13096.0,20879.0,22.0,15.0,0.20553359683794467,0.12987012987012986,0.23333333333333334,0.12380952380952381,2.0,35.0,0.05714285714285714,330.0,45.0,1.0,1.0
13096.0,22476.0,22.0,7.0,0.20553359683794467,0.12987012987012986,0.6071428571428571,0.47619047619047616,3.0,26.0,0.11538461538461539,154.0,48.0,1.0,1.0
13096.0,23614.0,22.0,26.0,0.20553359683794467,0.12987012987012986,0.19943019943019943,0.13538461538461538,1.0,47.0,0.02127659574468085,572.0,49.0,1.0,1.0
13096.0,25006.0,22.0,22.0,0.20553359683794467,0.12987012987012986,0.20948616600790515,0.1341991341991342,6.0,38.0,0.15789473684210525,484.0,77.0,1.0,1.0
14128.0,25006.0,4.0,22.0,0.8,0.6666666666666666,0.20948616600790515,0.1341991341991342,3.0,23.0,0.13043478260869565,88.0,37.0,1.0,1.0
14128.0,2805.0,4.0,2.0,0.8,0.6666666666666666,1.0,1.0,1.0,5.0,0.2,8.0,8.0,1.0,1.0
19489.0,11801.0,16.0,11.0,0.19852941176470587,0.09166666666666666,0.36363636363636365,0.23636363636363636,2.0,25.0,0.08,176.0,31.0,1.0,1.0
19489.0,23441.0,16.0,11.0,0.19852941176470587,0.09166666666666666,0.45454545454545453,0.34545454545454546,2.0,25.0,0.08,176.0,36.0,1.0,1.0
19489.0,13955.0,16.0,12.0,0.19852941176470587,0.09166666666666666,0.38461538461538464,0.2727272727272727,3.0,25.0,0.12,192.0,33.0,1.0,1.0
19489.0,14834.0,16.0,14.0,0.19852941176470587,0.09166666666666666,0.2571428571428571,0.14285714285714285,1.0,29.0,0.034482758620689655,224.0,31.0,1.0,1.0
19489.0,574.0,16.0,2.0,0.19852941176470587,0.09166666666666666,1.0,1.0,1.0,17.0,0.058823529411764705,32.0,19.0,1.0,1.0
19489.0,836.0,16.0,3.0,0.19852941176470587,0.09166666666666666,1.0,1.0,2.0,17.0,0.11764705882352941,48.0,23.0,1.0,1.0
19489.0,1511.0,16.0,3.0,0.19852941176470587,0.09166666666666666,0.6666666666666666,0.3333333333333333,1.0,18.0,0.05555555555555555,48.0,19.0,1.0,1.0
19489.0,3718.0,16.0,2.0,0.19852941176470587,0.09166666666666666,1.0,1.0,1.0,17.0,0.058823529411764705,32.0,18.0,1.0,1.0
19489.0,4249.0,16.0,2.0,0.19852941176470587,0.09166666666666666,1.0,1.0,1.0,17.0,0.058823529411764705,32.0,19.0,1.0,1.0
19489.0,7511.0,16.0,2.0,0.19852941176470587,0.09166666666666666,1.0,1.0,1.0,17.0,0.058823529411764705,32.0,18.0,1.0,1.0
19489.0,11416.0,16.0,7.0,0.19852941176470587,0.09166666666666666,0.42857142857142855,0.23809523809523808,1.0,22.0,0.045454545454545456,112.0,23.0,1.0,1.0
19489.0,15244.0,16.0,59.0,0.19852941176470587,0.09166666666666666,0.48192090395480225,0.4640561075394506,1.0,74.0,0.013513513513513514,944.0,77.0,1.0,1.0
19489.0,16747.0,16.0,5.0,0.19852941176470587,0.09166666666666666,0.6,0.4,2.0,19.0,0.10526315789473684,80.0,25.0,1.0,1.0
19489.0,18193.0,16.0,5.0,0.19852941176470587,0.09166666666666666,0.6,0.4,1.0,20.0,0.05,80.0,23.0,1.0,1.0
19527.0,22082.0,4.0,5.0,0.7,0.5,0.6,0.4,2.0,7.0,0.2857142857142857,20.0,12.0,1.0,1.0
19527.0,5695.0,4.0,17.0,0.7,0.5,0.24836601307189543,0.15441176470588236,2.0,19.0,0.10526315789473684,68.0,32.0,1.0,1.0
19527.0,5901.0,4.0,27.0,0.7,0.5,0.17195767195767195,0.10826210826210826,2.0,29.0,0.06896551724137931,108.0,42.0,1.0,1.0
22476.0,25006.0,7.0,22.0,0.6071428571428571,0.47619047619047616,0.20948616600790515,0.1341991341991342,4.0,25.0,0.16,154.0,53.0,1.0,1.0
25006.0,13142.0,22.0,28.0,0.20948616600790515,0.1341991341991342,0.15270935960591134,0.08994708994708994,3.0,47.0,0.06382978723404255,616.0,75.0,1.0,1.0
25006.0,13929.0,22.0,45.0,0.20948616600790515,0.1341991341991342,0.11497584541062802,0.07474747474747474,3.0,64.0,0.046875,990.0,79.0,1.0,1.0
25006.0,15559.0,22.0,5.0,0.20948616600790515,0.1341991341991342,0.4666666666666667,0.2,0.0,27.0,0.0,110.0,26.0,1.0,1.0
25006.0,1588.0,22.0,19.0,0.20948616600790515,0.1341991341991342,0.23684210526315788,0.15204678362573099,3.0,38.0,0.07894736842105263,418.0,56.0,1.0,1.0
25006.0,2805.0,22.0,2.0,0.20948616600790515,0.1341991341991342,1.0,1.0,1.0,23.0,0.043478260869565216,44.0,26.0,1.0,1.0
25006.0,4416.0,22.0,19.0,0.20948616600790515,0.1341991341991342,0.22631578947368422,0.14035087719298245,2.0,39.0,0.05128205128205128,418.0,52.0,1.0,1.0
25006.0,8063.0,22.0,5.0,0.20948616600790515,0.1341991341991342,0.6666666666666666,0.5,2.0,25.0,0.08,110.0,36.0,1.0,1.0
25006.0,8972.0,22.0,4.0,0.20948616600790515,0.1341991341991342,0.7,0.5,2.0,24.0,0.08333333333333333,88.0,34.0,1.0,1.0
25006.0,9419.0,22.0,1.0,0.20948616600790515,0.1341991341991342,1.0,0.0,0.0,23.0,0.0,22.0,22.0,1.0,1.0
25006.0,9511.0,22.0,6.0,0.20948616600790515,0.1341991341991342,0.6666666666666666,0.5333333333333333,1.0,27.0,0.037037037037037035,132.0,34.0,1.0,1.0
25006.0,12373.0,22.0,2.0,0.20948616600790515,0.1341991341991342,1.0,1.0,1.0,23.0,0.043478260869565216,44.0,29.0,1.0,1.0
25006.0,12545.0,22.0,22.0,0.20948616600790515,0.1341991341991342,0.16996047430830039,0.09090909090909091,3.0,41.0,0.07317073170731707,484.0,57.0,1.0,1.0
25006.0,13801.0,22.0,45.0,0.20948616600790515,0.1341991341991342,0.09855072463768116,0.05757575757575758,5.0,62.0,0.08064516129032258,990.0,89.0,1.0,1.0
25486.0,7882.0,3.0,8.0,0.5,0.0,0.4722222222222222,0.32142857142857145,0.0,11.0,0.0,24.0,10.0,1.0,1.0
25486.0,21588.0,3.0,1.0,0.5,0.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0
26.0,11801.0,5.0,11.0,1.0,1.0,0.36363636363636365,0.23636363636363636,4.0,12.0,0.3333333333333333,55.0,31.0,1.0,1.0
26.0,13142.0,5.0,28.0,1.0,1.0,0.15270935960591134,0.08994708994708994,4.0,29.0,0.13793103448275862,140.0,51.0,1.0,1.0
26.0,1407.0,5.0,6.0,1.0,1.0,0.8095238095238095,0.7333333333333333,4.0,7.0,0.5714285714285714,30.0,27.0,1.0,1.0
1407.0,11801.0,6.0,11.0,0.8095238095238095,0.7333333333333333,0.36363636363636365,0.23636363636363636,4.0,13.0,0.3076923076923077,66.0,33.0,1.0,1.0
1407.0,13142.0,6.0,28.0,0.8095238095238095,0.7333333333333333,0.15270935960591134,0.08994708994708994,4.0,30.0,0.13333333333333333,168.0,53.0,1.0,1.0
1407.0,16967.0,6.0,8.0,0.8095238095238095,0.7333333333333333,0.3888888888888889,0.21428571428571427,1.0,13.0,0.07692307692307693,48.0,20.0,1.0,1.0
1488.0,12968.0,31.0,10.0,0.13911290322580644,0.08172043010752689,0.34545454545454546,0.2,4.0,37.0,0.10810810810810811,310.0,56.0,1.0,1.0
1488.0,11661.0,31.0,8.0,0.13911290322580644,0.08172043010752689,0.3333333333333333,0.14285714285714285,0.0,39.0,0.0,248.0,38.0,1.0,1.0
1488.0,20148.0,31.0,12.0,0.13911290322580644,0.08172043010752689,0.2692307692307692,0.13636363636363635,0.0,43.0,0.0,372.0,42.0,1.0,1.0
1488.0,22620.0,31.0,2.0,0.13911290322580644,0.08172043010752689,0.6666666666666666,0.0,0.0,33.0,0.0,62.0,32.0,1.0,1.0
1488.0,17797.0,31.0,1.0,0.13911290322580644,0.08172043010752689,1.0,0.0,0.0,32.0,0.0,31.0,31.0,1.0,1.0
1488.0,1667.0,31.0,9.0,0.13911290322580644,0.08172043010752689,0.5777777777777777,0.4722222222222222,1.0,39.0,0.02564102564102564,279.0,44.0,1.0,1.0
1488.0,3076.0,31.0,4.0,0.13911290322580644,0.08172043010752689,0.8,0.6666666666666666,2.0,33.0,0.06060606060606061,124.0,45.0,1.0,1.0
1488.0,4258.0,31.0,8.0,0.13911290322580644,0.08172043010752689,0.8888888888888888,0.8571428571428571,7.0,32.0,0.21875,248.0,79.0,1.0,1.0
1488.0,4896.0,31.0,10.0,0.13911290322580644,0.08172043010752689,0.2,0.022222222222222223,0.0,41.0,0.0,310.0,42.0,1.0,1.0
1488.0,5608.0,31.0,4.0,0.13911290322580644,0.08172043010752689,1.0,1.0,3.0,32.0,0.09375,124.0,55.0,1.0,1.0
1488.0,5771.0,31.0,7.0,0.13911290322580644,0.08172043010752689,1.0,1.0,6.0,32.0,0.1875,217.0,76.0,1.0,1.0
1488.0,6675.0,31.0,10.0,0.13911290322580644,0.08172043010752689,0.6181818181818182,0.5333333333333333,7.0,34.0,0.20588235294117646,310.0,81.0,1.0,1.0
1488.0,7386.0,31.0,2.0,0.13911290322580644,0.08172043010752689,1.0,1.0,1.0,32.0,0.03125,62.0,34.0,1.0,1.0
1488.0,7444.0,31.0,28.0,0.13911290322580644,0.08172043010752689,0.8251231527093597,0.8121693121693122,3.0,56.0,0.05357142857142857,868.0,96.0,1.0,1.0
1488.0,9194.0,31.0,2.0,0.13911290322580644,0.08172043010752689,0.6666666666666666,0.0,0.0,33.0,0.0,62.0,32.0,1.0,1.0
1488.0,12247.0,31.0,5.0,0.13911290322580644,0.08172043010752689,0.4666666666666667,0.2,0.0,36.0,0.0,155.0,35.0,1.0,1.0
1488.0,13801.0,31.0,45.0,0.13911290322580644,0.08172043010752689,0.09855072463768116,0.05757575757575758,1.0,75.0,0.013333333333333334,1395.0,80.0,1.0,1.0
1488.0,15108.0,31.0,22.0,0.13911290322580644,0.08172043010752689,0.14624505928853754,0.06493506493506493,2.0,51.0,0.0392156862745098,682.0,61.0,1.0,1.0
1488.0,16264.0,31.0,7.0,0.13911290322580644,0.08172043010752689,1.0,1.0,6.0,32.0,0.1875,217.0,76.0,1.0,1.0
1488.0,17401.0,31.0,1.0,0.13911290322580644,0.08172043010752689,1.0,0.0,0.0,32.0,0.0,31.0,31.0,1.0,1.0
1488.0,18741.0,31.0,7.0,0.13911290322580644,0.08172043010752689,1.0,1.0,6.0,32.0,0.1875,217.0,76.0,1.0,1.0
1488.0,19895.0,31.0,4.0,0.13911290322580644,0.08172043010752689,0.7,0.5,0.0,35.0,0.0,124.0,34.0,1.0,1.0
1488.0,20059.0,31.0,7.0,0.13911290322580644,0.08172043010752689,0.42857142857142855,0.23809523809523808,2.0,36.0,0.05555555555555555,217.0,43.0,1.0,1.0
1488.0,20315.0,31.0,4.0,0.13911290322580644,0.08172043010752689,0.6,0.3333333333333333,1.0,34.0,0.029411764705882353,124.0,37.0,1.0,1.0
1488.0,20574.0,31.0,37.0,0.13911290322580644,0.08172043010752689,0.8477951635846372,0.8393393393393394,3.0,65.0,0.046153846153846156,1147.0,105.0,1.0,1.0
1488.0,21629.0,31.0,7.0,0.13911290322580644,0.08172043010752689,0.6428571428571429,0.5238095238095238,4.0,34.0,0.11764705882352941,217.0,52.0,1.0,1.0
1488.0,23741.0,31.0,5.0,0.13911290322580644,0.08172043010752689,0.5333333333333333,0.3,1.0,35.0,0.02857142857142857,155.0,38.0,1.0,1.0
1488.0,25107.0,31.0,10.0,0.13911290322580644,0.08172043010752689,0.6363636363636364,0.5555555555555556,7.0,34.0,0.20588235294117646,310.0,81.0,1.0,1.0
1488.0,25439.0,31.0,7.0,0.13911290322580644,0.08172043010752689,1.0,1.0,6.0,32.0,0.1875,217.0,76.0,1.0,1.0
8219.0,13142.0,2.0,28.0,1.0,1.0,0.15270935960591134,0.08994708994708994,1.0,29.0,0.034482758620689655,56.0,35.0,1.0,1.0
10762.0,11712.0,30.0,12.0,0.13548387096774195,0.07586206896551724,0.28205128205128205,0.15151515151515152,1.0,41.0,0.024390243902439025,360.0,50.0,1.0,1.0
10762.0,3412.0,30.0,3.0,0.13548387096774195,0.07586206896551724,1.0,1.0,2.0,31.0,0.06451612903225806,90.0,39.0,1.0,1.0
10762.0,894.0,30.0,5.0,0.13548387096774195,0.07586206896551724,0.8,0.7,4.0,31.0,0.12903225806451613,150.0,49.0,1.0,1.0
10762.0,2591.0,30.0,6.0,0.13548387096774195,0.07586206896551724,0.3333333333333333,0.06666666666666667,1.0,35.0,0.02857142857142857,180.0,41.0,1.0,1.0
10762.0,4814.0,30.0,10.0,0.13548387096774195,0.07586206896551724,0.43636363636363634,0.3111111111111111,1.0,39.0,0.02564102564102564,300.0,45.0,1.0,1.0
10762.0,5441.0,30.0,8.0,0.13548387096774195,0.07586206896551724,0.5833333333333334,0.4642857142857143,7.0,31.0,0.22580645161290322,240.0,60.0,1.0,1.0
10762.0,5717.0,30.0,9.0,0.13548387096774195,0.07586206896551724,0.4,0.25,2.0,37.0,0.05405405405405406,270.0,49.0,1.0,1.0
10762.0,5934.0,30.0,17.0,0.13548387096774195,0.07586206896551724,0.33986928104575165,0.25735294117647056,2.0,45.0,0.044444444444444446,510.0,57.0,1.0,1.0
10762.0,9075.0,30.0,2.0,0.13548387096774195,0.07586206896551724,1.0,1.0,1.0,31.0,0.03225806451612903,60.0,33.0,1.0,1.0
10762.0,10623.0,30.0,6.0,0.13548387096774195,0.07586206896551724,0.6190476190476191,0.4666666666666667,3.0,33.0,0.09090909090909091,180.0,52.0,1.0,1.0
10762.0,11223.0,30.0,4.0,0.13548387096774195,0.07586206896551724,0.6,0.3333333333333333,1.0,33.0,0.030303030303030304,120.0,36.0,1.0,1.0
